"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 00:00","2014","09","01","00:00","20.4","","18.9","","91","","24","","10","","","","100.80","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 01:00","2014","09","01","01:00","20.7","","19.1","","90","","23","","12","","","","100.77","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 02:00","2014","09","01","02:00","20.4","","18.8","","91","","23","","9","","","","100.81","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 03:00","2014","09","01","03:00","20.0","","18.7","","92","","24","","10","","","","100.83","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 04:00","2014","09","01","04:00","19.9","","18.5","","91","","23","","11","","","","100.88","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 05:00","2014","09","01","05:00","19.2","","17.9","","93","","24","","5","","","","100.92","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 06:00","2014","09","01","06:00","19.6","","18.4","","93","","24","","7","","","","100.97","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 07:00","2014","09","01","07:00","20.1","","18.2","","89","","24","","10","","","","100.97","","26","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 08:00","2014","09","01","08:00","21.1","","18.6","","86","","22","","11","","","","100.96","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 09:00","2014","09","01","09:00","21.6","","18.5","","82","","23","","11","","","","100.97","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 10:00","2014","09","01","10:00","22.5","","18.4","","78","","20","","15","","","","100.95","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 11:00","2014","09","01","11:00","22.7","","18.2","","76","","21","","14","","","","100.96","","29","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 12:00","2014","09","01","12:00","24.2","","17.6","","67","","21","","17","","","","100.96","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 13:00","2014","09","01","13:00","24.4","","17.2","","64","","21","","16","","","","100.91","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 14:00","2014","09","01","14:00","25.2","","17.0","","61","","21","","13","","","","100.88","","30","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 15:00","2014","09","01","15:00","25.1","","17.2","","62","","22","","12","","","","100.83","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 16:00","2014","09","01","16:00","25.8","","17.5","","60","","22","","10","","","","100.80","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 17:00","2014","09","01","17:00","25.7","","17.2","","59","","25","","8","","","","100.77","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 18:00","2014","09","01","18:00","25.1","","17.5","","63","","23","","5","","","","100.74","","31","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 19:00","2014","09","01","19:00","22.7","","17.5","","73","","14","","6","","","","100.73","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 20:00","2014","09","01","20:00","22.0","","17.1","","74","","12","","8","","","","100.74","","27","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 21:00","2014","09","01","21:00","21.5","","18.3","","82","","14","","9","","","","100.75","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 22:00","2014","09","01","22:00","21.9","","18.6","","82","","13","","12","","","","100.70","","28","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-09-01 23:00","2014","09","01","23:00","21.6","","18.6","","83","","14","","13","","","","100.65","","28","","","","NA"
