"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 00:00","2018","04","01","00:00","6.5","","1.0","","68","","22","","22","","","","100.23","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 01:00","2018","04","01","01:00","5.7","","2.9","","82","","21","","27","","","","100.12","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 02:00","2018","04","01","02:00","6.1","","2.8","","79","","21","","20","","","","100.01","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 03:00","2018","04","01","03:00","7.0","","3.4","","78","","22","","21","","","","99.94","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 04:00","2018","04","01","04:00","6.6","","3.6","","81","","21","","19","","","","99.93","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 05:00","2018","04","01","05:00","6.2","","2.0","","75","","25","","26","","","","100.01","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 06:00","2018","04","01","06:00","3.8","","-2.3","","64","","26","","38","","","","100.22","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 07:00","2018","04","01","07:00","2.7","","-3.3","","65","","26","","36","","","","100.45","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 08:00","2018","04","01","08:00","1.9","","-6.5","","54","","26","","37","","","","100.64","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 09:00","2018","04","01","09:00","1.5","","-5.5","","60","","27","","32","","","","100.75","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 10:00","2018","04","01","10:00","1.5","","-7.0","","53","","28","","36","","","","100.93","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 11:00","2018","04","01","11:00","1.7","","-8.1","","48","","27","","36","","","","101.02","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 12:00","2018","04","01","12:00","1.8","","-7.8","","49","","27","","31","","","","101.08","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 13:00","2018","04","01","13:00","1.6","","-9.9","","42","","26","","28","","","","101.13","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 14:00","2018","04","01","14:00","2.7","","-10.9","","36","","27","","27","","","","101.15","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 15:00","2018","04","01","15:00","2.5","","-10.6","","37","","26","","28","","","","101.19","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 16:00","2018","04","01","16:00","2.4","","-12.4","","33","","26","","29","","","","101.22","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 17:00","2018","04","01","17:00","2.0","","-12.4","","34","","28","","26","","","","101.23","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 18:00","2018","04","01","18:00","1.3","","-11.3","","38","","28","","17","","","","101.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 19:00","2018","04","01","19:00","0.8","","-10.3","","43","","28","","20","","","","101.32","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 20:00","2018","04","01","20:00","-0.2","","-10.5","","46","","28","","13","","","","101.41","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 21:00","2018","04","01","21:00","-1.4","","-10.0","","52","","30","","10","","","","101.45","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 22:00","2018","04","01","22:00","-1.3","","-11.3","","47","","27","","7","","","","101.42","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-01 23:00","2018","04","01","23:00","-0.2","","-10.7","","45","","25","","9","","","","101.44","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 00:00","2018","04","02","00:00","-0.3","","-10.9","","45","","25","","9","","","","101.50","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 01:00","2018","04","02","01:00","-0.8","","-9.7","","51","","25","","6","","","","101.50","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 02:00","2018","04","02","02:00","-1.6","","-8.3","","60","","30","","5","","","","101.44","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 03:00","2018","04","02","03:00","-1.5","","-9.0","","57","","1","","7","","","","101.41","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 04:00","2018","04","02","04:00","-1.0","","-8.5","","57","","8","","6","","","","101.44","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 05:00","2018","04","02","05:00","-1.4","","-10.0","","52","","10","","7","","","","101.47","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 06:00","2018","04","02","06:00","-1.5","","-10.8","","49","","9","","6","","","","101.51","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 07:00","2018","04","02","07:00","-1.1","","-9.0","","55","","12","","11","","","","101.57","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 08:00","2018","04","02","08:00","-0.7","","-8.2","","57","","20","","9","","","","101.58","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 09:00","2018","04","02","09:00","0.8","","-8.9","","48","","21","","7","","","","101.57","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 10:00","2018","04","02","10:00","1.3","","-9.0","","46","","21","","16","","","","101.55","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 11:00","2018","04","02","11:00","1.7","","-10.6","","39","","21","","22","","","","101.52","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 12:00","2018","04","02","12:00","2.8","","-10.6","","37","","21","","19","","","","101.51","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 13:00","2018","04","02","13:00","3.5","","-9.7","","37","","22","","19","","","","101.48","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 14:00","2018","04","02","14:00","3.5","","-10.1","","36","","22","","18","","","","101.42","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 15:00","2018","04","02","15:00","3.6","","-9.4","","38","","20","","17","","","","101.35","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 16:00","2018","04","02","16:00","4.4","","-8.8","","38","","23","","17","","","","101.36","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 17:00","2018","04","02","17:00","5.0","","-8.5","","37","","22","","16","","","","101.34","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 18:00","2018","04","02","18:00","4.3","","-8.2","","40","","25","","18","","","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 19:00","2018","04","02","19:00","3.3","","-6.9","","47","","25","","13","","","","101.41","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 20:00","2018","04","02","20:00","3.0","","-6.8","","49","","25","","13","","","","101.46","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 21:00","2018","04","02","21:00","3.0","","-6.9","","48","","24","","10","","","","101.50","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 22:00","2018","04","02","22:00","2.3","","-4.6","","60","","19","","11","","","","101.46","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-02 23:00","2018","04","02","23:00","1.6","","-5.4","","60","","18","","8","","","","101.45","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 00:00","2018","04","03","00:00","2.1","","-5.8","","56","","20","","16","","","","101.48","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 01:00","2018","04","03","01:00","2.2","","-5.2","","58","","21","","11","","","","101.46","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 02:00","2018","04","03","02:00","1.8","","-5.7","","58","","23","","10","","","","101.48","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 03:00","2018","04","03","03:00","1.6","","-5.0","","61","","23","","9","","","","101.52","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 04:00","2018","04","03","04:00","1.7","","-5.1","","61","","25","","12","","","","101.59","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 05:00","2018","04","03","05:00","1.2","","-5.1","","63","","25","","6","","","","101.55","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 06:00","2018","04","03","06:00","1.0","","-5.1","","64","","22","","6","","","","101.57","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 07:00","2018","04","03","07:00","1.9","","-4.3","","63","","24","","7","","","","101.65","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 08:00","2018","04","03","08:00","3.2","","-4.5","","57","","28","","5","","","","101.62","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 09:00","2018","04","03","09:00","3.9","","-8.6","","40","","3","","4","","","","101.63","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 10:00","2018","04","03","10:00","4.3","","-8.3","","39","","33","","4","","","","101.59","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 11:00","2018","04","03","11:00","4.5","","-8.4","","38","","2","","5","","","","101.56","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 12:00","2018","04","03","12:00","5.9","","-7.0","","39","","4","","8","","","","101.44","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 13:00","2018","04","03","13:00","6.7","","-7.3","","36","","9","","10","","","","101.33","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 14:00","2018","04","03","14:00","6.9","","-7.7","","35","","11","","15","","","","101.23","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 15:00","2018","04","03","15:00","7.2","","-6.3","","38","","6","","9","","","","101.12","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 16:00","2018","04","03","16:00","7.2","","-6.1","","38","","7","","10","","","","101.01","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2018-04-03 17:00","2018","04","03","17:00","6.5","","-4.7","","44","","5","","17","","","","100.95","","","","","","NA"
