"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 00:00","2016","02","01","00:00","2.7","","1.5","","92","","13","","14","","","","99.49","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 01:00","2016","02","01","01:00","3.4","","1.4","","87","","16","","12","","","","99.31","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 02:00","2016","02","01","02:00","4.6","","2.0","","83","","15","","19","","","","99.17","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 03:00","2016","02","01","03:00","5.5","","2.6","","82","","16","","18","","","","99.07","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 04:00","2016","02","01","04:00","5.9","","2.4","","79","","17","","15","","","","99.03","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 05:00","2016","02","01","05:00","6.5","","3.9","","84","","23","","8","","","","99.06","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 06:00","2016","02","01","06:00","8.4","","5.4","","82","","23","","22","","","","99.08","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 07:00","2016","02","01","07:00","8.7","","6.5","","86","","24","","27","","","","99.14","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 08:00","2016","02","01","08:00","7.9","","4.8","","81","","25","","36","","","","99.28","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 09:00","2016","02","01","09:00","5.3","","2.2","","81","","26","","41","","","","99.55","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 10:00","2016","02","01","10:00","4.7","","0.8","","76","","27","","40","","","","99.85","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 11:00","2016","02","01","11:00","4.7","","-0.1","","71","","27","","34","","","","100.07","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 12:00","2016","02","01","12:00","4.1","","-1.7","","66","","27","","35","","","","100.24","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 13:00","2016","02","01","13:00","4.5","","-2.5","","60","","28","","34","","","","100.37","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2016-02-01 14:00","2016","02","01","14:00","4.8","","-3.8","","54","","27","","24","","","","100.48","","","","","","NA"
