"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 00:00","2019","01","01","00:00","1.9","","1.1","","95","","12","","22","","","","99.90","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 01:00","2019","01","01","01:00","1.8","","0.8","","93","","13","","30","","","","99.62","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 02:00","2019","01","01","02:00","2.1","","1.4","","95","","12","","19","","","","99.40","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 03:00","2019","01","01","03:00","2.2","","1.6","","95","","11","","21","","","","99.09","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 04:00","2019","01","01","04:00","2.3","","1.8","","96","","4","","12","","","","98.89","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 05:00","2019","01","01","05:00","0.5","","0.2","","98","","3","","21","","","","98.74","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 06:00","2019","01","01","06:00","0.5","","0.2","","98","","35","","17","","","","98.84","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 07:00","2019","01","01","07:00","0.0","","-0.9","","94","","32","","25","","","","99.24","","","","-6","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 08:00","2019","01","01","08:00","0.1","","-0.9","","93","","29","","17","","","","99.64","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 09:00","2019","01","01","09:00","0.8","","-1.5","","84","","29","","23","","","","100.00","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 10:00","2019","01","01","10:00","0.8","","-2.3","","80","","29","","22","","","","100.25","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 11:00","2019","01","01","11:00","1.0","","-2.6","","77","","29","","20","","","","100.46","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 12:00","2019","01","01","12:00","0.6","","-3.8","","72","","30","","29","","","","100.60","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 13:00","2019","01","01","13:00","0.2","","-4.2","","72","","29","","29","","","","100.76","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 14:00","2019","01","01","14:00","-1.0","","-5.9","","69","","30","","26","","","","100.86","","","","-7","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 15:00","2019","01","01","15:00","-1.6","","-7.4","","64","","29","","24","","","","101.09","","","","-8","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 16:00","2019","01","01","16:00","-3.3","","-9.5","","62","","31","","27","","","","101.31","","","","-10","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 17:00","2019","01","01","17:00","-5.1","","-10.9","","64","","30","","27","","","","101.57","","","","-13","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 18:00","2019","01","01","18:00","-6.4","","-12.6","","61","","31","","25","","","","101.72","","","","-14","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2019-01-01 19:00","2019","01","01","19:00","-7.9","","-14.0","","61","","30","","18","","","","101.84","","","","-15","","NA"
