"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 00:00","2014","04","01","00:00","1.0","","-4.3","","68","","5","","6","","","","102.00","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 01:00","2014","04","01","01:00","0.3","","-3.9","","73","","4","","10","","","","101.97","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 02:00","2014","04","01","02:00","-0.3","","-4.5","","73","","3","","9","","","","101.96","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 03:00","2014","04","01","03:00","-1.4","","-4.8","","77","","2","","9","","","","101.97","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 04:00","2014","04","01","04:00","-2.2","","-4.9","","82","","36","","8","","","","101.95","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 05:00","2014","04","01","05:00","-2.4","","-4.7","","84","","3","","9","","","","101.91","","","","-6","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 06:00","2014","04","01","06:00","-2.3","","-4.8","","83","","3","","11","","","","101.95","","","","-6","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 07:00","2014","04","01","07:00","-0.9","","-5.9","","69","","4","","11","","","","101.95","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 08:00","2014","04","01","08:00","0.9","","-8.5","","49","","5","","11","","","","101.96","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 09:00","2014","04","01","09:00","1.6","","-11.3","","38","","4","","16","","","","101.95","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 10:00","2014","04","01","10:00","2.2","","-11.0","","37","","3","","20","","","","101.94","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 11:00","2014","04","01","11:00","2.6","","-9.9","","39","","4","","16","","","","101.84","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 12:00","2014","04","01","12:00","3.8","","-10.4","","35","","4","","15","","","","101.76","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 13:00","2014","04","01","13:00","4.2","","-10.5","","33","","4","","16","","","","101.66","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 14:00","2014","04","01","14:00","4.5","","-10.7","","32","","7","","11","","","","101.57","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 15:00","2014","04","01","15:00","4.8","","-8.2","","38","","5","","13","","","","101.49","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 16:00","2014","04","01","16:00","5.0","","-10.2","","32","","4","","16","","","","101.40","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 17:00","2014","04","01","17:00","4.9","","-10.3","","32","","5","","12","","","","101.33","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 18:00","2014","04","01","18:00","4.6","","-10.1","","34","","4","","16","","","","101.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 19:00","2014","04","01","19:00","4.3","","-8.8","","38","","4","","12","","","","101.29","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 20:00","2014","04","01","20:00","3.9","","-7.5","","43","","8","","5","","","","101.25","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 21:00","2014","04","01","21:00","4.2","","-7.3","","43","","5","","10","","","","101.19","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 22:00","2014","04","01","22:00","4.3","","-6.6","","45","","4","","11","","","","101.08","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-01 23:00","2014","04","01","23:00","4.8","","-7.8","","40","","5","","12","","","","101.00","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 00:00","2014","04","02","00:00","2.6","","-5.4","","55","","4","","19","","","","100.89","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 01:00","2014","04","02","01:00","2.9","","-4.8","","57","","5","","12","","","","100.89","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 02:00","2014","04","02","02:00","3.2","","-3.5","","61","","11","","21","","","","100.85","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 03:00","2014","04","02","03:00","3.0","","-2.5","","67","","15","","11","","","","100.87","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 04:00","2014","04","02","04:00","2.9","","-1.8","","71","","16","","13","","","","100.90","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 05:00","2014","04","02","05:00","3.8","","-2.1","","65","","20","","16","","","","100.96","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 06:00","2014","04","02","06:00","3.7","","-1.8","","67","","22","","11","","","","101.02","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 07:00","2014","04","02","07:00","4.0","","-1.1","","69","","23","","20","","","","101.10","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 08:00","2014","04","02","08:00","3.5","","-1.7","","69","","22","","27","","","","101.15","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 09:00","2014","04","02","09:00","3.8","","-1.8","","67","","23","","23","","","","101.20","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 10:00","2014","04","02","10:00","4.0","","-3.0","","60","","24","","26","","","","101.23","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 11:00","2014","04","02","11:00","3.7","","-3.0","","62","","24","","22","","","","101.27","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 12:00","2014","04","02","12:00","3.9","","-2.1","","65","","23","","19","","","","101.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 13:00","2014","04","02","13:00","4.3","","-2.2","","63","","22","","17","","","","101.23","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 14:00","2014","04","02","14:00","4.4","","-2.9","","59","","24","","28","","","","101.21","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 15:00","2014","04","02","15:00","4.2","","-2.6","","61","","23","","25","","","","101.24","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 16:00","2014","04","02","16:00","4.1","","-2.3","","63","","23","","24","","","","101.25","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 17:00","2014","04","02","17:00","5.0","","-2.5","","58","","23","","19","","","","101.21","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 18:00","2014","04","02","18:00","4.7","","-2.5","","60","","23","","17","","","","101.22","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 19:00","2014","04","02","19:00","3.7","","-1.9","","67","","22","","9","","","","101.26","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 20:00","2014","04","02","20:00","3.4","","-1.9","","68","","23","","14","","","","101.32","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 21:00","2014","04","02","21:00","3.2","","-2.0","","69","","23","","15","","","","101.33","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 22:00","2014","04","02","22:00","2.9","","-2.3","","69","","24","","19","","","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-02 23:00","2014","04","02","23:00","2.3","","-2.2","","72","","25","","21","","","","101.41","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 00:00","2014","04","03","00:00","2.0","","-2.6","","71","","26","","16","","","","101.45","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 01:00","2014","04","03","01:00","1.5","","-3.4","","70","","31","","17","","","","101.54","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 02:00","2014","04","03","02:00","0.3","","-5.2","","67","","29","","14","","","","101.58","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 03:00","2014","04","03","03:00","-0.3","","-5.5","","68","","27","","7","","","","101.58","","","","-3","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 04:00","2014","04","03","04:00","-1.1","","-5.2","","74","","26","","7","","","","101.63","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 05:00","2014","04","03","05:00","-1.5","","-5.5","","74","","25","","7","","","","101.66","","","","-4","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 06:00","2014","04","03","06:00","-2.0","","-5.7","","76","","30","","8","","","","101.69","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 07:00","2014","04","03","07:00","-0.6","","-6.3","","65","","32","","15","","","","101.78","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 08:00","2014","04","03","08:00","-0.7","","-8.7","","55","","34","","22","","","","101.81","","","","-6","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 09:00","2014","04","03","09:00","0.0","","-7.9","","55","","33","","16","","","","101.85","","","","-5","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 10:00","2014","04","03","10:00","0.9","","-8.5","","49","","29","","10","","","","101.87","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 11:00","2014","04","03","11:00","1.6","","-7.4","","51","","28","","9","","","","101.84","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 12:00","2014","04","03","12:00","1.8","","-6.4","","55","","29","","12","","","","101.80","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 13:00","2014","04","03","13:00","2.5","","-7.2","","49","","25","","7","","","","101.81","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 14:00","2014","04","03","14:00","2.6","","-6.4","","52","","23","","12","","","","101.83","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 15:00","2014","04","03","15:00","2.7","","-6.3","","52","","21","","18","","","","101.81","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 16:00","2014","04","03","16:00","3.0","","-5.8","","52","","20","","20","","","","101.78","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 17:00","2014","04","03","17:00","2.8","","-6.2","","52","","21","","14","","","","101.74","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 18:00","2014","04","03","18:00","2.5","","-6.1","","53","","22","","9","","","","101.76","","","","","","NA"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2014-04-03 19:00","2014","04","03","19:00","1.5","","-5.6","","59","","19","","9","","","","101.72","","","","","","NA"
